"email","start_time","end_time","usage_type","accelerator_type","accelerator_seconds","base_model_name","model_bucket","parameter_count","prompt_tokens","completion_tokens","cached_prompt_tokens","uncached_prompt_tokens"
"[REDACTED]","2026-08-19 04:17:21 UTC","2026-08-19 04:17:21 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","520131","1690","518209","1922"
"[REDACTED]","2026-08-19 04:17:40 UTC","2026-08-19 04:17:40 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","522041","501","520130","1911"
"[REDACTED]","2026-08-19 04:17:50 UTC","2026-08-19 04:17:50 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","522557","205","522040","517"
"[REDACTED]","2026-08-19 04:18:18 UTC","2026-08-19 04:18:18 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","522919","279","522556","363"
"[REDACTED]","2026-08-19 04:18:37 UTC","2026-08-19 04:18:37 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","523799","106","523426","373"
"[REDACTED]","2026-08-19 04:18:43 UTC","2026-08-19 04:18:43 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","524211","5103","523798","413"
"[REDACTED]","2026-08-19 02:43:02 UTC","2026-08-19 02:43:02 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","116580","1604","116200","380"
"[REDACTED]","2026-08-19 02:43:14 UTC","2026-08-19 02:43:14 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","118198","171","116579","1619"
"[REDACTED]","2026-08-19 02:43:18 UTC","2026-08-19 02:43:18 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","118434","158","118197","237"
"[REDACTED]","2026-08-19 02:43:22 UTC","2026-08-19 02:43:22 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","118657","134","118433","224"
"[REDACTED]","2026-08-19 02:43:25 UTC","2026-08-19 02:43:25 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","118856","204","118656","200"
"[REDACTED]","2026-08-19 02:43:29 UTC","2026-08-19 02:43:29 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","119125","134","118855","270"
"[REDACTED]","2026-08-19 02:43:32 UTC","2026-08-19 02:43:32 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","119324","181","119124","200"
"[REDACTED]","2026-08-19 02:43:37 UTC","2026-08-19 02:43:37 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","119570","134","119323","247"
"[REDACTED]","2026-08-19 02:43:40 UTC","2026-08-19 02:43:40 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","119769","179","119569","200"
"[REDACTED]","2026-08-19 02:43:43 UTC","2026-08-19 02:43:43 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","120013","134","119768","245"
"[REDACTED]","2026-08-19 02:43:47 UTC","2026-08-19 02:43:47 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","120212","178","120012","200"
"[REDACTED]","2026-08-19 02:43:51 UTC","2026-08-19 02:43:51 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","120455","134","120211","244"
"[REDACTED]","2026-08-19 02:43:54 UTC","2026-08-19 02:43:54 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","120654","178","120454","200"
"[REDACTED]","2026-08-19 02:43:57 UTC","2026-08-19 02:43:57 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","120897","134","120653","244"
"[REDACTED]","2026-08-19 02:44:00 UTC","2026-08-19 02:44:00 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","121096","178","120896","200"
"[REDACTED]","2026-08-19 02:44:04 UTC","2026-08-19 02:44:04 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","121339","134","121095","244"
"[REDACTED]","2026-08-19 02:44:07 UTC","2026-08-19 02:44:07 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","121538","178","121338","200"
"[REDACTED]","2026-08-19 02:44:11 UTC","2026-08-19 02:44:11 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","121781","178","121537","244"
"[REDACTED]","2026-08-19 02:44:14 UTC","2026-08-19 02:44:14 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","122024","178","121780","244"
"[REDACTED]","2026-08-19 02:44:18 UTC","2026-08-19 02:44:18 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","122267","178","122023","244"
"[REDACTED]","2026-08-19 02:44:21 UTC","2026-08-19 02:44:21 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","122510","178","122266","244"
"[REDACTED]","2026-08-19 02:44:25 UTC","2026-08-19 02:44:25 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","122753","178","122509","244"
"[REDACTED]","2026-08-19 02:44:28 UTC","2026-08-19 02:44:28 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","122996","178","122752","244"
"[REDACTED]","2026-08-19 02:44:32 UTC","2026-08-19 02:44:32 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","123239","178","122995","244"
"[REDACTED]","2026-08-19 02:44:35 UTC","2026-08-19 02:44:35 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","123482","178","123238","244"
"[REDACTED]","2026-08-19 02:44:38 UTC","2026-08-19 02:44:38 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","123725","178","123481","244"
"[REDACTED]","2026-08-19 02:44:44 UTC","2026-08-19 02:44:44 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","123968","178","123724","244"
"[REDACTED]","2026-08-19 02:44:48 UTC","2026-08-19 02:44:48 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","124211","196","123967","244"
"[REDACTED]","2026-08-19 02:44:51 UTC","2026-08-19 02:44:51 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","124472","134","124210","262"
"[REDACTED]","2026-08-19 02:44:54 UTC","2026-08-19 02:44:54 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","124671","194","124471","200"
"[REDACTED]","2026-08-19 02:44:58 UTC","2026-08-19 02:44:58 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","124930","219","124670","260"
"[REDACTED]","2026-08-19 02:45:01 UTC","2026-08-19 02:45:01 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","125214","219","124929","285"
"[REDACTED]","2026-08-19 02:45:05 UTC","2026-08-19 02:45:05 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","125498","219","125213","285"
"[REDACTED]","2026-08-19 02:45:08 UTC","2026-08-19 02:45:08 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","125782","219","125497","285"
"[REDACTED]","2026-08-19 02:45:12 UTC","2026-08-19 02:45:12 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","126066","219","125781","285"
"[REDACTED]","2026-08-19 02:45:16 UTC","2026-08-19 02:45:16 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","126350","219","126065","285"
"[REDACTED]","2026-08-19 02:45:21 UTC","2026-08-19 02:45:21 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","126634","219","126349","285"
"[REDACTED]","2026-08-19 02:45:27 UTC","2026-08-19 02:45:27 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","126918","219","126633","285"
"[REDACTED]","2026-08-19 02:45:31 UTC","2026-08-19 02:45:31 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","127202","219","126917","285"
"[REDACTED]","2026-08-19 02:45:35 UTC","2026-08-19 02:45:35 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","127486","219","127201","285"
"[REDACTED]","2026-08-19 02:45:38 UTC","2026-08-19 02:45:38 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","127770","219","127485","285"
"[REDACTED]","2026-08-19 02:45:42 UTC","2026-08-19 02:45:42 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","128054","219","127769","285"
"[REDACTED]","2026-08-19 02:45:46 UTC","2026-08-19 02:45:46 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","128338","219","128053","285"
"[REDACTED]","2026-08-19 02:27:27 UTC","2026-08-19 02:27:27 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","287795","449","287555","240"
"[REDACTED]","2026-08-19 02:28:06 UTC","2026-08-19 02:28:06 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","288298","2377","287794","504"
"[REDACTED]","2026-08-19 02:28:27 UTC","2026-08-19 02:28:27 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","290714","474","288297","2417"
"[REDACTED]","2026-08-19 02:28:36 UTC","2026-08-19 02:28:36 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","291203","822","290713","490"
"[REDACTED]","2026-08-19 02:29:13 UTC","2026-08-19 02:29:13 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","292034","1424","291202","832"
"[REDACTED]","2026-08-19 02:29:29 UTC","2026-08-19 02:29:29 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","293625","329","292033","1592"
"[REDACTED]","2026-08-19 01:56:17 UTC","2026-08-19 01:56:17 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","107921","1207","106809","1112"
"[REDACTED]","2026-08-19 01:56:30 UTC","2026-08-19 01:56:30 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","109285","277","107920","1365"
"[REDACTED]","2026-08-19 01:56:35 UTC","2026-08-19 01:56:35 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","123182","3165","109284","13898"
"[REDACTED]","2026-08-19 01:57:02 UTC","2026-08-19 01:57:02 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","130641","977","123181","7460"
"[REDACTED]","2026-08-19 01:57:12 UTC","2026-08-19 01:57:12 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","133088","781","130640","2448"
"[REDACTED]","2026-08-19 01:57:22 UTC","2026-08-19 01:57:22 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","133934","218","133087","847"
"[REDACTED]","2026-08-19 01:58:58 UTC","2026-08-19 01:58:58 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","135511","1134","133933","1578"
"[REDACTED]","2026-08-19 01:32:26 UTC","2026-08-19 01:32:26 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","9578","70","0","9578"
"[REDACTED]","2026-08-19 01:32:25 UTC","2026-08-19 01:32:25 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","624","149","0","624"
"[REDACTED]","2026-08-19 02:31:52 UTC","2026-08-19 02:31:52 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","314548","4790","311226","3322"
"[REDACTED]","2026-08-19 02:32:36 UTC","2026-08-19 02:32:36 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","319641","120","314547","5094"
"[REDACTED]","2026-08-19 02:32:41 UTC","2026-08-19 02:32:41 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","320277","8696","319640","637"
"[REDACTED]","2026-08-19 03:47:33 UTC","2026-08-19 03:47:33 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","370710","11368","362488","8222"
"[REDACTED]","2026-08-19 03:49:08 UTC","2026-08-19 03:49:08 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","382103","456","370709","11394"
"[REDACTED]","2026-08-19 03:49:50 UTC","2026-08-19 03:49:50 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","382613","1736","382102","511"
"[REDACTED]","2026-08-19 03:50:07 UTC","2026-08-19 03:50:07 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","384374","410","382612","1762"
"[REDACTED]","2026-08-19 03:50:16 UTC","2026-08-19 03:50:16 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","386119","296","384373","1746"
"[REDACTED]","2026-08-19 03:50:23 UTC","2026-08-19 03:50:23 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","386690","454","386118","572"
"[REDACTED]","2026-08-19 03:50:30 UTC","2026-08-19 03:50:30 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","387169","575","386689","480"
"[REDACTED]","2026-08-19 03:50:39 UTC","2026-08-19 03:50:39 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","388416","1074","387168","1248"
"[REDACTED]","2026-08-19 03:50:52 UTC","2026-08-19 03:50:52 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","389504","252","388415","1089"
"[REDACTED]","2026-08-19 04:19:27 UTC","2026-08-19 04:19:27 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","529556","196","524210","5346"
"[REDACTED]","2026-08-19 04:20:05 UTC","2026-08-19 04:20:05 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","529993","100","529555","438"
"[REDACTED]","2026-08-19 04:20:12 UTC","2026-08-19 04:20:12 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","531847","533","529992","1855"
"[REDACTED]","2026-08-19 04:20:22 UTC","2026-08-19 04:20:22 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","532395","558","531846","549"
"[REDACTED]","2026-08-19 05:00:21 UTC","2026-08-19 05:00:21 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","539677","4177","538505","1172"
"[REDACTED]","2026-08-19 05:01:03 UTC","2026-08-19 05:01:03 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","545660","3658","539676","5984"
"[REDACTED]","2026-08-19 05:01:38 UTC","2026-08-19 05:01:38 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","549365","151","545659","3706"
"[REDACTED]","2026-08-19 05:01:45 UTC","2026-08-19 05:01:45 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","549765","136","549364","401"
"[REDACTED]","2026-08-19 05:01:51 UTC","2026-08-19 05:01:51 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","550195","274","549764","431"
"[REDACTED]","2026-08-19 05:01:59 UTC","2026-08-19 05:01:59 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","550852","366","550194","658"
"[REDACTED]","2026-08-19 05:02:08 UTC","2026-08-19 05:02:08 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","551433","523","550851","582"
"[REDACTED]","2026-08-19 05:02:17 UTC","2026-08-19 05:02:17 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","551992","343","551432","560"
"[REDACTED]","2026-08-19 05:02:26 UTC","2026-08-19 05:02:26 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","552481","170","551991","490"
"[REDACTED]","2026-08-19 05:02:33 UTC","2026-08-19 05:02:33 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","552665","153","552480","185"
"[REDACTED]","2026-08-19 05:03:12 UTC","2026-08-19 05:03:12 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","552871","766","552664","207"
"[REDACTED]","2026-08-19 05:03:24 UTC","2026-08-19 05:03:24 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","553827","377","552870","957"
"[REDACTED]","2026-08-19 02:07:31 UTC","2026-08-19 02:07:31 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-flash-0731","DeepSeek V4 Flash 0731","304000000000","41440","32000","36121","5319"
"[REDACTED]","2026-08-19 02:10:40 UTC","2026-08-19 02:10:40 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","174814","369","173292","1522"
"[REDACTED]","2026-08-19 02:10:46 UTC","2026-08-19 02:10:46 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","175486","554","174813","673"
"[REDACTED]","2026-08-19 02:10:52 UTC","2026-08-19 02:10:52 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","177145","606","175485","1660"
"[REDACTED]","2026-08-19 02:11:01 UTC","2026-08-19 02:11:01 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","178403","517","177144","1259"
"[REDACTED]","2026-08-19 02:11:11 UTC","2026-08-19 02:11:11 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","180146","1230","178402","1744"
"[REDACTED]","2026-08-19 02:11:24 UTC","2026-08-19 02:11:24 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","181614","230","180145","1469"
"[REDACTED]","2026-08-19 02:11:29 UTC","2026-08-19 02:11:29 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","183172","1184","181613","1559"
"[REDACTED]","2026-08-19 02:11:42 UTC","2026-08-19 02:11:42 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","185560","292","183171","2389"
"[REDACTED]","2026-08-19 02:11:47 UTC","2026-08-19 02:11:47 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","185995","95","185559","436"
"[REDACTED]","2026-08-19 02:11:51 UTC","2026-08-19 02:11:51 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","187917","1402","185994","1923"
"[REDACTED]","2026-08-19 02:12:06 UTC","2026-08-19 02:12:06 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","189686","95","187916","1770"
"[REDACTED]","2026-08-19 02:12:09 UTC","2026-08-19 02:12:09 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","190850","126","189685","1165"
"[REDACTED]","2026-08-19 02:12:14 UTC","2026-08-19 02:12:14 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","192240","2466","190849","1391"
"[REDACTED]","2026-08-19 02:40:25 UTC","2026-08-19 02:40:25 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","84986","1033","83884","1102"
"[REDACTED]","2026-08-19 02:40:34 UTC","2026-08-19 02:40:34 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","86609","1892","84985","1624"
"[REDACTED]","2026-08-19 02:40:52 UTC","2026-08-19 02:40:52 UTC","TEXT_COMPLETION_INFERENCE_USAGE","","","accounts/fireworks/models/deepseek-v4-pro-0813","DeepSeek V4 Pro 0813","1600000000000","89616","124","86608","3008"
